,HU,MD,PL,RO,SK
2022-02-16 18:00:00+02:00,428.0,0.0,213.0,493.0,0.0
2022-02-16 19:00:00+02:00,466.0,15.0,213.0,454.0,0.0
2022-02-16 20:00:00+02:00,487.0,0.0,216.0,427.0,0.0
2022-02-16 21:00:00+02:00,534.0,0.0,215.0,400.0,0.0
2022-02-16 22:00:00+02:00,597.0,0.0,211.0,305.0,0.0
2022-02-16 23:00:00+02:00,599.0,0.0,211.0,339.0,0.0
2022-02-17 00:00:00+02:00,607.0,0.0,214.0,301.0,0.0
2022-02-17 01:00:00+02:00,622.0,0.0,215.0,244.0,0.0
2022-02-17 02:00:00+02:00,605.0,33.0,215.0,292.0,0.0
2022-02-17 03:00:00+02:00,592.0,43.0,217.0,298.0,0.0
2022-02-17 04:00:00+02:00,555.0,0.0,217.0,302.0,0.0
2022-02-17 05:00:00+02:00,513.0,34.0,217.0,310.0,0.0
2022-02-17 06:00:00+02:00,421.0,40.0,211.0,445.0,0.0
2022-02-17 07:00:00+02:00,471.0,0.0,212.0,399.0,0.0
2022-02-17 08:00:00+02:00,450.0,0.0,215.0,341.0,0.0
2022-02-17 09:00:00+02:00,459.0,0.0,213.0,325.0,0.0
2022-02-17 10:00:00+02:00,480.0,0.0,213.0,317.0,0.0
2022-02-17 11:00:00+02:00,488.0,1.0,212.0,298.0,0.0
2022-02-17 12:00:00+02:00,402.0,0.0,211.0,243.0,0.0
2022-02-17 13:00:00+02:00,424.0,27.0,216.0,209.0,0.0
2022-02-17 14:00:00+02:00,450.0,0.0,213.0,209.0,0.0
2022-02-17 15:00:00+02:00,473.0,0.0,213.0,225.0,0.0
2022-02-17 16:00:00+02:00,509.0,0.0,211.0,201.0,0.0
2022-02-17 17:00:00+02:00,498.0,0.0,210.0,196.0,0.0
2022-02-17 18:00:00+02:00,485.0,0.0,212.0,177.0,0.0
2022-02-17 19:00:00+02:00,483.0,0.0,217.0,188.0,0.0
2022-02-17 20:00:00+02:00,520.0,0.0,215.0,164.0,0.0
2022-02-17 21:00:00+02:00,536.0,106.0,214.0,170.0,0.0
2022-02-17 22:00:00+02:00,575.0,0.0,210.0,129.0,0.0
2022-02-17 23:00:00+02:00,602.0,45.0,210.0,137.0,0.0
2022-02-18 00:00:00+02:00,579.0,34.0,215.0,149.0,0.0
2022-02-18 01:00:00+02:00,574.0,0.0,219.0,179.0,0.0
2022-02-18 02:00:00+02:00,592.0,24.0,216.0,178.0,0.0
2022-02-18 03:00:00+02:00,602.0,9.0,214.0,171.0,0.0
2022-02-18 04:00:00+02:00,577.0,17.0,219.0,165.0,0.0
2022-02-18 05:00:00+02:00,543.0,0.0,215.0,158.0,0.0
2022-02-18 06:00:00+02:00,504.0,0.0,219.0,306.0,0.0
2022-02-18 07:00:00+02:00,504.0,0.0,215.0,324.0,0.0
2022-02-18 08:00:00+02:00,475.0,0.0,211.0,267.0,0.0
2022-02-18 09:00:00+02:00,379.0,29.0,212.0,284.0,0.0
2022-02-18 10:00:00+02:00,433.0,14.0,212.0,186.0,0.0
2022-02-18 11:00:00+02:00,514.0,17.0,211.0,231.0,0.0
2022-02-18 12:00:00+02:00,517.0,20.0,209.0,175.0,0.0
2022-02-18 13:00:00+02:00,507.0,4.0,213.0,311.0,0.0
2022-02-18 14:00:00+02:00,526.0,16.0,211.0,310.0,0.0
2022-02-18 15:00:00+02:00,479.0,9.0,209.0,395.0,0.0
2022-02-18 16:00:00+02:00,477.0,0.0,214.0,455.0,0.0
2022-02-18 17:00:00+02:00,427.0,0.0,215.0,476.0,0.0
2022-02-18 18:00:00+02:00,392.0,9.0,214.0,472.0,0.0
2022-02-18 19:00:00+02:00,360.0,83.0,212.0,586.0,0.0
2022-02-18 20:00:00+02:00,387.0,66.0,215.0,519.0,0.0
2022-02-18 21:00:00+02:00,423.0,31.0,214.0,511.0,0.0
2022-02-18 22:00:00+02:00,505.0,59.0,212.0,429.0,0.0
2022-02-18 23:00:00+02:00,539.0,12.0,212.0,446.0,0.0
2022-02-19 00:00:00+02:00,523.0,0.0,212.0,474.0,0.0
2022-02-19 01:00:00+02:00,507.0,0.0,213.0,551.0,0.0
2022-02-19 02:00:00+02:00,497.0,4.0,210.0,579.0,0.0
2022-02-19 03:00:00+02:00,484.0,0.0,216.0,564.0,0.0
2022-02-19 04:00:00+02:00,469.0,42.0,216.0,464.0,0.0
2022-02-19 05:00:00+02:00,493.0,62.0,213.0,406.0,0.0
2022-02-19 06:00:00+02:00,401.0,1.0,213.0,364.0,0.0
2022-02-19 07:00:00+02:00,330.0,21.0,211.0,276.0,0.0
2022-02-19 08:00:00+02:00,314.0,0.0,216.0,212.0,0.0
2022-02-19 09:00:00+02:00,303.0,0.0,211.0,171.0,0.0
2022-02-19 10:00:00+02:00,327.0,1.0,211.0,153.0,0.0
2022-02-19 11:00:00+02:00,361.0,0.0,214.0,136.0,0.0
2022-02-19 12:00:00+02:00,325.0,0.0,213.0,160.0,0.0
2022-02-19 13:00:00+02:00,312.0,11.0,215.0,173.0,0.0
2022-02-19 14:00:00+02:00,293.0,0.0,211.0,180.0,0.0
2022-02-19 15:00:00+02:00,268.0,22.0,211.0,230.0,0.0
2022-02-19 16:00:00+02:00,283.0,0.0,215.0,258.0,0.0
2022-02-19 17:00:00+02:00,324.0,0.0,214.0,308.0,0.0
2022-02-19 18:00:00+02:00,393.0,0.0,215.0,326.0,0.0
2022-02-19 19:00:00+02:00,476.0,0.0,213.0,377.0,0.0
2022-02-19 20:00:00+02:00,557.0,0.0,217.0,401.0,0.0
2022-02-19 21:00:00+02:00,599.0,0.0,216.0,394.0,0.0
2022-02-19 22:00:00+02:00,657.0,39.0,217.0,332.0,0.0
2022-02-19 23:00:00+02:00,695.0,0.0,214.0,386.0,0.0
2022-02-20 00:00:00+02:00,691.0,0.0,213.0,429.0,0.0
2022-02-20 01:00:00+02:00,600.0,0.0,213.0,440.0,0.0
2022-02-20 02:00:00+02:00,585.0,46.0,212.0,453.0,0.0
2022-02-20 03:00:00+02:00,551.0,72.0,215.0,409.0,0.0
2022-02-20 04:00:00+02:00,517.0,0.0,211.0,437.0,0.0
2022-02-20 05:00:00+02:00,544.0,27.0,214.0,361.0,0.0
2022-02-20 06:00:00+02:00,519.0,0.0,216.0,375.0,0.0
2022-02-20 07:00:00+02:00,489.0,0.0,212.0,384.0,0.0
2022-02-20 08:00:00+02:00,437.0,12.0,211.0,464.0,0.0
2022-02-20 09:00:00+02:00,337.0,0.0,215.0,479.0,0.0
2022-02-20 10:00:00+02:00,343.0,11.0,218.0,450.0,0.0
2022-02-20 11:00:00+02:00,368.0,0.0,218.0,428.0,0.0
2022-02-20 12:00:00+02:00,348.0,0.0,215.0,398.0,0.0
2022-02-20 13:00:00+02:00,333.0,0.0,217.0,462.0,0.0
2022-02-20 14:00:00+02:00,320.0,15.0,217.0,473.0,0.0
2022-02-20 15:00:00+02:00,348.0,7.0,214.0,547.0,0.0
2022-02-20 16:00:00+02:00,386.0,0.0,216.0,534.0,0.0
2022-02-20 17:00:00+02:00,353.0,0.0,217.0,507.0,0.0
2022-02-20 18:00:00+02:00,384.0,42.0,214.0,,0.0
2022-02-20 19:00:00+02:00,395.0,120.0,215.0,492.0,0.0
2022-02-20 20:00:00+02:00,392.0,48.0,216.0,,0.0
2022-02-20 21:00:00+02:00,421.0,0.0,215.0,505.0,0.0
2022-02-20 22:00:00+02:00,445.0,0.0,214.0,416.0,0.0
2022-02-20 23:00:00+02:00,501.0,36.0,211.0,,0.0
2022-02-21 00:00:00+02:00,496.0,7.0,209.0,362.0,0.0
2022-02-21 01:00:00+02:00,487.0,11.0,204.0,315.0,0.0
2022-02-21 02:00:00+02:00,490.0,80.0,210.0,299.0,0.0
2022-02-21 03:00:00+02:00,474.0,20.0,212.0,284.0,0.0
2022-02-21 04:00:00+02:00,464.0,90.0,211.0,317.0,0.0
2022-02-21 05:00:00+02:00,382.0,21.0,213.0,497.0,0.0
2022-02-21 06:00:00+02:00,366.0,62.0,213.0,596.0,0.0
2022-02-21 07:00:00+02:00,392.0,0.0,212.0,432.0,0.0
2022-02-21 08:00:00+02:00,376.0,0.0,212.0,405.0,0.0
2022-02-21 09:00:00+02:00,358.0,0.0,215.0,391.0,0.0
2022-02-21 10:00:00+02:00,391.0,0.0,213.0,399.0,0.0
2022-02-21 11:00:00+02:00,426.0,0.0,215.0,297.0,0.0
2022-02-21 12:00:00+02:00,444.0,0.0,212.0,194.0,0.0
2022-02-21 13:00:00+02:00,470.0,0.0,212.0,188.0,0.0
2022-02-21 14:00:00+02:00,481.0,12.0,214.0,163.0,0.0
2022-02-21 15:00:00+02:00,496.0,0.0,214.0,177.0,0.0
2022-02-21 16:00:00+02:00,487.0,0.0,215.0,222.0,0.0
2022-02-21 17:00:00+02:00,478.0,33.0,215.0,217.0,0.0
2022-02-21 18:00:00+02:00,461.0,24.0,216.0,180.0,0.0
2022-02-21 19:00:00+02:00,489.0,0.0,212.0,132.0,0.0
2022-02-21 20:00:00+02:00,507.0,0.0,217.0,144.0,0.0
2022-02-21 21:00:00+02:00,520.0,0.0,215.0,118.0,0.0
2022-02-21 22:00:00+02:00,536.0,89.0,216.0,127.0,0.0
2022-02-21 23:00:00+02:00,527.0,57.0,215.0,177.0,0.0
2022-02-22 00:00:00+02:00,540.0,57.0,214.0,185.0,0.0
2022-02-22 01:00:00+02:00,589.0,0.0,216.0,186.0,0.0
2022-02-22 02:00:00+02:00,552.0,0.0,214.0,192.0,0.0
2022-02-22 03:00:00+02:00,529.0,29.0,217.0,187.0,0.0
2022-02-22 04:00:00+02:00,506.0,25.0,216.0,225.0,0.0
2022-02-22 05:00:00+02:00,493.0,25.0,214.0,309.0,0.0
2022-02-22 06:00:00+02:00,396.0,7.0,213.0,581.0,0.0
2022-02-22 07:00:00+02:00,445.0,0.0,211.0,572.0,0.0
2022-02-22 08:00:00+02:00,372.0,1.0,214.0,552.0,0.0
2022-02-22 09:00:00+02:00,246.0,10.0,215.0,428.0,0.0
2022-02-22 10:00:00+02:00,200.0,0.0,214.0,480.0,0.0
2022-02-22 11:00:00+02:00,233.0,0.0,215.0,462.0,0.0
2022-02-22 12:00:00+02:00,257.0,0.0,215.0,518.0,0.0
2022-02-22 13:00:00+02:00,261.0,15.0,211.0,535.0,0.0
2022-02-22 14:00:00+02:00,258.0,0.0,214.0,499.0,0.0
2022-02-22 15:00:00+02:00,291.0,8.0,215.0,491.0,0.0
2022-02-22 16:00:00+02:00,339.0,0.0,213.0,487.0,0.0
2022-02-22 17:00:00+02:00,391.0,30.0,213.0,476.0,0.0
2022-02-22 18:00:00+02:00,399.0,0.0,212.0,400.0,0.0
2022-02-22 19:00:00+02:00,449.0,81.0,210.0,322.0,0.0
2022-02-22 20:00:00+02:00,487.0,0.0,213.0,334.0,0.0
2022-02-22 21:00:00+02:00,508.0,54.0,215.0,309.0,0.0
2022-02-22 22:00:00+02:00,536.0,0.0,188.0,217.0,0.0
2022-02-22 23:00:00+02:00,593.0,0.0,101.0,225.0,0.0
2022-02-23 00:00:00+02:00,589.0,0.0,0.0,216.0,0.0
2022-02-23 01:00:00+02:00,609.0,0.0,0.0,168.0,0.0
2022-02-23 02:00:00+02:00,617.0,69.0,0.0,156.0,0.0
2022-02-23 03:00:00+02:00,575.0,3.0,0.0,145.0,0.0
2022-02-23 04:00:00+02:00,453.0,18.0,0.0,136.0,0.0
2022-02-23 05:00:00+02:00,362.0,0.0,0.0,187.0,0.0
2022-02-23 06:00:00+02:00,276.0,39.0,0.0,205.0,0.0
2022-02-23 07:00:00+02:00,266.0,0.0,0.0,218.0,0.0
2022-02-23 08:00:00+02:00,254.0,29.0,0.0,235.0,0.0
2022-02-23 09:00:00+02:00,199.0,0.0,0.0,293.0,0.0
2022-02-23 10:00:00+02:00,123.0,0.0,0.0,346.0,0.0
2022-02-23 11:00:00+02:00,53.0,0.0,0.0,395.0,0.0
2022-02-23 12:00:00+02:00,33.0,0.0,0.0,480.0,0.0
2022-02-23 13:00:00+02:00,31.0,0.0,0.0,518.0,0.0
2022-02-23 14:00:00+02:00,20.0,0.0,0.0,528.0,0.0
2022-02-23 15:00:00+02:00,32.0,0.0,0.0,461.0,0.0
2022-02-23 16:00:00+02:00,78.0,0.0,0.0,459.0,0.0
2022-02-23 17:00:00+02:00,134.0,0.0,0.0,369.0,0.0
2022-02-23 18:00:00+02:00,142.0,0.0,0.0,344.0,0.0
2022-02-23 19:00:00+02:00,191.0,0.0,0.0,362.0,0.0
2022-02-23 20:00:00+02:00,233.0,0.0,0.0,308.0,0.0
2022-02-23 21:00:00+02:00,237.0,0.0,0.0,250.0,0.0
2022-02-23 22:00:00+02:00,258.0,0.0,0.0,248.0,0.0
2022-02-23 23:00:00+02:00,227.0,0.0,0.0,276.0,0.0
2022-02-24 00:00:00+02:00,233.0,1.0,0.0,242.0,0.0
2022-02-24 01:00:00+02:00,236.0,0.0,0.0,179.0,0.0
2022-02-24 02:00:00+02:00,229.0,0.0,0.0,162.0,0.0
2022-02-24 03:00:00+02:00,231.0,0.0,0.0,105.0,0.0
2022-02-24 04:00:00+02:00,212.0,16.0,0.0,81.0,0.0
2022-02-24 05:00:00+02:00,220.0,0.0,0.0,109.0,0.0
2022-02-24 06:00:00+02:00,228.0,10.0,0.0,210.0,0.0
2022-02-24 07:00:00+02:00,267.0,0.0,0.0,151.0,0.0
2022-02-24 08:00:00+02:00,253.0,0.0,0.0,152.0,0.0
2022-02-24 09:00:00+02:00,208.0,0.0,0.0,113.0,0.0
2022-02-24 10:00:00+02:00,168.0,0.0,0.0,73.0,0.0
2022-02-24 11:00:00+02:00,144.0,0.0,0.0,136.0,0.0
2022-02-24 12:00:00+02:00,136.0,0.0,0.0,153.0,0.0
2022-02-24 13:00:00+02:00,145.0,3.0,0.0,151.0,0.0
2022-02-24 14:00:00+02:00,125.0,0.0,0.0,113.0,0.0
2022-02-24 15:00:00+02:00,123.0,0.0,0.0,230.0,0.0
2022-02-24 16:00:00+02:00,165.0,0.0,0.0,256.0,0.0
2022-02-24 17:00:00+02:00,206.0,17.0,0.0,236.0,0.0
2022-02-24 18:00:00+02:00,215.0,0.0,0.0,283.0,0.0
2022-02-24 19:00:00+02:00,222.0,0.0,0.0,312.0,0.0
2022-02-24 20:00:00+02:00,221.0,14.0,0.0,306.0,0.0
2022-02-24 21:00:00+02:00,216.0,0.0,0.0,222.0,0.0
2022-02-24 22:00:00+02:00,238.0,0.0,0.0,242.0,0.0
2022-02-24 23:00:00+02:00,254.0,5.0,0.0,232.0,0.0
2022-02-25 00:00:00+02:00,251.0,5.0,0.0,249.0,0.0
2022-02-25 01:00:00+02:00,216.0,11.0,0.0,230.0,0.0
2022-02-25 02:00:00+02:00,211.0,0.0,0.0,232.0,0.0
2022-02-25 03:00:00+02:00,203.0,0.0,0.0,250.0,0.0
2022-02-25 04:00:00+02:00,192.0,8.0,0.0,283.0,0.0
2022-02-25 05:00:00+02:00,188.0,0.0,0.0,293.0,0.0
2022-02-25 06:00:00+02:00,170.0,0.0,0.0,409.0,0.0
2022-02-25 07:00:00+02:00,196.0,5.0,0.0,301.0,0.0
2022-02-25 08:00:00+02:00,209.0,9.0,0.0,279.0,0.0
2022-02-25 09:00:00+02:00,171.0,0.0,0.0,254.0,0.0
2022-02-25 10:00:00+02:00,113.0,0.0,0.0,248.0,0.0
2022-02-25 11:00:00+02:00,99.0,0.0,0.0,218.0,0.0
2022-02-25 12:00:00+02:00,110.0,0.0,0.0,168.0,0.0
2022-02-25 13:00:00+02:00,121.0,0.0,0.0,173.0,0.0
2022-02-25 14:00:00+02:00,154.0,0.0,0.0,174.0,0.0
2022-02-25 15:00:00+02:00,179.0,0.0,0.0,205.0,0.0
2022-02-25 16:00:00+02:00,206.0,0.0,0.0,290.0,0.0
2022-02-25 17:00:00+02:00,216.0,0.0,0.0,314.0,0.0
2022-02-25 18:00:00+02:00,200.0,7.0,0.0,367.0,0.0
2022-02-25 19:00:00+02:00,215.0,0.0,0.0,357.0,0.0
2022-02-25 20:00:00+02:00,208.0,0.0,0.0,303.0,0.0
2022-02-25 21:00:00+02:00,216.0,0.0,0.0,251.0,0.0
2022-02-25 22:00:00+02:00,246.0,0.0,0.0,200.0,0.0
2022-02-25 23:00:00+02:00,245.0,15.0,0.0,182.0,0.0
2022-02-26 00:00:00+02:00,211.0,11.0,0.0,175.0,0.0
2022-02-26 01:00:00+02:00,269.0,6.0,0.0,235.0,0.0
2022-02-26 02:00:00+02:00,253.0,0.0,0.0,173.0,0.0
2022-02-26 03:00:00+02:00,245.0,0.0,0.0,154.0,0.0
2022-02-26 04:00:00+02:00,235.0,0.0,0.0,126.0,0.0
2022-02-26 05:00:00+02:00,233.0,1.0,0.0,131.0,0.0
2022-02-26 06:00:00+02:00,233.0,0.0,0.0,126.0,0.0
2022-02-26 07:00:00+02:00,243.0,5.0,0.0,86.0,0.0
2022-02-26 08:00:00+02:00,233.0,0.0,0.0,22.0,0.0
2022-02-26 09:00:00+02:00,207.0,0.0,0.0,15.0,0.0
2022-02-26 10:00:00+02:00,164.0,0.0,0.0,28.0,0.0
2022-02-26 11:00:00+02:00,140.0,0.0,0.0,31.0,0.0
2022-02-26 12:00:00+02:00,134.0,0.0,0.0,83.0,0.0
2022-02-26 13:00:00+02:00,174.0,0.0,0.0,84.0,0.0
2022-02-26 14:00:00+02:00,194.0,0.0,0.0,90.0,0.0
2022-02-26 15:00:00+02:00,192.0,0.0,0.0,109.0,0.0
2022-02-26 16:00:00+02:00,200.0,6.0,0.0,151.0,0.0
2022-02-26 17:00:00+02:00,202.0,2.0,0.0,153.0,0.0
2022-02-26 18:00:00+02:00,208.0,9.0,0.0,179.0,0.0
2022-02-26 19:00:00+02:00,200.0,0.0,0.0,124.0,0.0
2022-02-26 20:00:00+02:00,217.0,0.0,0.0,78.0,0.0
2022-02-26 21:00:00+02:00,219.0,0.0,0.0,22.0,0.0
2022-02-26 22:00:00+02:00,188.0,0.0,0.0,48.0,0.0
2022-02-26 23:00:00+02:00,195.0,0.0,0.0,63.0,0.0
2022-02-27 00:00:00+02:00,193.0,0.0,0.0,81.0,0.0
2022-02-27 01:00:00+02:00,198.0,0.0,0.0,84.0,0.0
2022-02-27 02:00:00+02:00,219.0,0.0,0.0,75.0,0.0
2022-02-27 03:00:00+02:00,205.0,0.0,0.0,74.0,0.0
2022-02-27 04:00:00+02:00,207.0,0.0,0.0,56.0,0.0
2022-02-27 05:00:00+02:00,192.0,0.0,0.0,47.0,0.0
2022-02-27 06:00:00+02:00,197.0,0.0,0.0,63.0,0.0
2022-02-27 07:00:00+02:00,203.0,3.0,0.0,16.0,0.0
2022-02-27 08:00:00+02:00,248.0,8.0,0.0,11.0,0.0
2022-02-27 09:00:00+02:00,270.0,0.0,0.0,26.0,0.0
2022-02-27 10:00:00+02:00,273.0,11.0,0.0,52.0,0.0
2022-02-27 11:00:00+02:00,246.0,0.0,0.0,99.0,0.0
2022-02-27 12:00:00+02:00,229.0,0.0,0.0,104.0,0.0
2022-02-27 13:00:00+02:00,165.0,,0.0,77.0,0.0
2022-02-27 14:00:00+02:00,136.0,,0.0,81.0,0.0
2022-02-27 15:00:00+02:00,144.0,,0.0,103.0,0.0
2022-02-27 16:00:00+02:00,201.0,,0.0,124.0,0.0
2022-02-27 17:00:00+02:00,226.0,8.0,0.0,113.0,0.0
2022-02-27 18:00:00+02:00,243.0,17.0,0.0,127.0,0.0
2022-02-27 19:00:00+02:00,231.0,12.0,0.0,126.0,0.0
2022-02-27 20:00:00+02:00,219.0,0.0,0.0,90.0,0.0
2022-02-27 21:00:00+02:00,218.0,0.0,0.0,92.0,0.0
2022-02-27 22:00:00+02:00,214.0,0.0,0.0,90.0,0.0
2022-02-27 23:00:00+02:00,209.0,0.0,0.0,77.0,0.0
2022-02-28 00:00:00+02:00,203.0,17.0,0.0,77.0,0.0
2022-02-28 01:00:00+02:00,184.0,23.0,0.0,98.0,0.0
2022-02-28 02:00:00+02:00,173.0,8.0,0.0,88.0,0.0
2022-02-28 03:00:00+02:00,152.0,2.0,0.0,66.0,0.0
2022-02-28 04:00:00+02:00,168.0,3.0,0.0,69.0,0.0
2022-02-28 05:00:00+02:00,163.0,2.0,0.0,70.0,0.0
2022-02-28 06:00:00+02:00,196.0,6.0,0.0,66.0,0.0
2022-02-28 07:00:00+02:00,221.0,0.0,0.0,0.0,0.0
2022-02-28 08:00:00+02:00,229.0,0.0,0.0,0.0,0.0
2022-02-28 09:00:00+02:00,215.0,0.0,0.0,0.0,0.0
2022-02-28 10:00:00+02:00,207.0,0.0,0.0,0.0,0.0
2022-02-28 11:00:00+02:00,235.0,0.0,0.0,1.0,0.0
2022-02-28 12:00:00+02:00,266.0,0.0,0.0,0.0,0.0
2022-02-28 13:00:00+02:00,288.0,0.0,0.0,19.0,0.0
2022-02-28 14:00:00+02:00,308.0,0.0,0.0,25.0,0.0
2022-02-28 15:00:00+02:00,317.0,,0.0,26.0,0.0
2022-02-28 16:00:00+02:00,316.0,0.0,0.0,4.0,0.0
2022-02-28 17:00:00+02:00,304.0,0.0,0.0,1.0,0.0
2022-02-28 18:00:00+02:00,302.0,0.0,0.0,1.0,0.0
2022-02-28 19:00:00+02:00,328.0,0.0,0.0,0.0,0.0
2022-02-28 20:00:00+02:00,319.0,0.0,0.0,0.0,0.0
2022-02-28 21:00:00+02:00,309.0,0.0,0.0,0.0,0.0
2022-02-28 22:00:00+02:00,292.0,0.0,0.0,0.0,0.0
2022-02-28 23:00:00+02:00,280.0,0.0,0.0,3.0,0.0
2022-03-01 00:00:00+02:00,266.0,0.0,0.0,88.0,0.0
2022-03-01 01:00:00+02:00,220.0,0.0,0.0,159.0,0.0
2022-03-01 02:00:00+02:00,235.0,0.0,0.0,152.0,0.0
2022-03-01 03:00:00+02:00,238.0,0.0,0.0,161.0,0.0
2022-03-01 04:00:00+02:00,243.0,0.0,0.0,164.0,0.0
2022-03-01 05:00:00+02:00,272.0,6.0,0.0,116.0,0.0
2022-03-01 06:00:00+02:00,284.0,15.0,0.0,152.0,0.0
2022-03-01 07:00:00+02:00,243.0,5.0,0.0,27.0,0.0
2022-03-01 08:00:00+02:00,198.0,26.0,0.0,110.0,0.0
2022-03-01 09:00:00+02:00,125.0,36.0,0.0,131.0,0.0
2022-03-01 10:00:00+02:00,75.0,0.0,0.0,183.0,0.0
2022-03-01 11:00:00+02:00,65.0,0.0,0.0,268.0,0.0
2022-03-01 12:00:00+02:00,34.0,4.0,0.0,189.0,0.0
2022-03-01 13:00:00+02:00,30.0,12.0,0.0,164.0,0.0
2022-03-01 14:00:00+02:00,56.0,3.0,0.0,82.0,0.0
2022-03-01 15:00:00+02:00,65.0,0.0,0.0,48.0,0.0
2022-03-01 16:00:00+02:00,100.0,0.0,0.0,4.0,0.0
2022-03-01 17:00:00+02:00,120.0,0.0,0.0,0.0,0.0
2022-03-01 18:00:00+02:00,139.0,0.0,0.0,48.0,0.0
2022-03-01 19:00:00+02:00,156.0,0.0,0.0,74.0,0.0
2022-03-01 20:00:00+02:00,175.0,0.0,0.0,52.0,0.0
2022-03-01 21:00:00+02:00,171.0,0.0,0.0,43.0,0.0
2022-03-01 22:00:00+02:00,178.0,12.0,0.0,0.0,0.0
2022-03-01 23:00:00+02:00,223.0,20.0,0.0,0.0,0.0
2022-03-02 00:00:00+02:00,222.0,13.0,0.0,0.0,0.0
2022-03-02 01:00:00+02:00,160.0,19.0,0.0,0.0,0.0
2022-03-02 02:00:00+02:00,141.0,12.0,0.0,0.0,0.0
2022-03-02 03:00:00+02:00,149.0,4.0,0.0,0.0,0.0
2022-03-02 04:00:00+02:00,154.0,3.0,0.0,0.0,0.0
2022-03-02 05:00:00+02:00,147.0,41.0,0.0,0.0,0.0
2022-03-02 06:00:00+02:00,159.0,4.0,0.0,7.0,0.0
2022-03-02 07:00:00+02:00,220.0,0.0,0.0,0.0,0.0
2022-03-02 08:00:00+02:00,184.0,0.0,0.0,0.0,0.0
2022-03-02 09:00:00+02:00,186.0,2.0,0.0,0.0,0.0
2022-03-02 10:00:00+02:00,183.0,0.0,0.0,0.0,48.0
2022-03-02 11:00:00+02:00,183.0,0.0,0.0,0.0,55.0
2022-03-02 12:00:00+02:00,197.0,0.0,0.0,0.0,34.0
2022-03-02 13:00:00+02:00,200.0,9.0,0.0,0.0,39.0
2022-03-02 14:00:00+02:00,224.0,1.0,0.0,0.0,27.0
2022-03-02 15:00:00+02:00,217.0,0.0,0.0,0.0,23.0
2022-03-02 16:00:00+02:00,205.0,0.0,0.0,0.0,0.0
2022-03-02 17:00:00+02:00,218.0,0.0,0.0,0.0,0.0
2022-03-02 18:00:00+02:00,238.0,0.0,0.0,0.0,0.0
2022-03-02 19:00:00+02:00,254.0,0.0,0.0,0.0,0.0
2022-03-02 20:00:00+02:00,254.0,0.0,0.0,0.0,0.0
2022-03-02 21:00:00+02:00,234.0,3.0,0.0,0.0,0.0
2022-03-02 22:00:00+02:00,219.0,12.0,0.0,0.0,0.0
2022-03-02 23:00:00+02:00,210.0,0.0,0.0,0.0,0.0
2022-03-03 00:00:00+02:00,220.0,2.0,0.0,0.0,0.0
2022-03-03 01:00:00+02:00,198.0,0.0,0.0,0.0,0.0
2022-03-03 02:00:00+02:00,206.0,0.0,0.0,0.0,0.0
2022-03-03 03:00:00+02:00,200.0,2.0,0.0,0.0,0.0
2022-03-03 04:00:00+02:00,209.0,6.0,0.0,0.0,0.0
2022-03-03 05:00:00+02:00,216.0,0.0,0.0,0.0,0.0
2022-03-03 06:00:00+02:00,211.0,0.0,0.0,22.0,0.0
2022-03-03 07:00:00+02:00,274.0,12.0,0.0,0.0,0.0
2022-03-03 08:00:00+02:00,280.0,34.0,0.0,0.0,0.0
2022-03-03 09:00:00+02:00,243.0,4.0,0.0,0.0,0.0
2022-03-03 10:00:00+02:00,191.0,2.0,0.0,0.0,0.0
2022-03-03 11:00:00+02:00,171.0,0.0,0.0,0.0,0.0
2022-03-03 12:00:00+02:00,148.0,0.0,0.0,0.0,0.0
2022-03-03 13:00:00+02:00,142.0,0.0,0.0,18.0,0.0
2022-03-03 14:00:00+02:00,151.0,0.0,0.0,0.0,0.0
2022-03-03 15:00:00+02:00,123.0,0.0,0.0,12.0,0.0
2022-03-03 16:00:00+02:00,139.0,0.0,0.0,107.0,0.0
2022-03-03 17:00:00+02:00,103.0,0.0,0.0,190.0,0.0
2022-03-03 18:00:00+02:00,88.0,5.0,0.0,221.0,0.0
2022-03-03 19:00:00+02:00,112.0,0.0,0.0,272.0,0.0
2022-03-03 20:00:00+02:00,119.0,0.0,0.0,295.0,0.0
2022-03-03 21:00:00+02:00,89.0,0.0,0.0,285.0,0.0
2022-03-03 22:00:00+02:00,110.0,0.0,0.0,268.0,0.0
2022-03-03 23:00:00+02:00,152.0,0.0,0.0,231.0,0.0
2022-03-04 00:00:00+02:00,147.0,0.0,0.0,132.0,0.0
2022-03-04 01:00:00+02:00,147.0,10.0,0.0,148.0,0.0
2022-03-04 02:00:00+02:00,140.0,0.0,0.0,,0.0
2022-03-04 03:00:00+02:00,126.0,0.0,0.0,88.0,0.0
2022-03-04 04:00:00+02:00,122.0,0.0,0.0,,0.0
2022-03-04 05:00:00+02:00,100.0,0.0,0.0,191.0,0.0
2022-03-04 06:00:00+02:00,69.0,0.0,0.0,309.0,0.0
2022-03-04 07:00:00+02:00,96.0,0.0,0.0,175.0,0.0
2022-03-04 08:00:00+02:00,80.0,19.0,0.0,104.0,0.0
2022-03-04 09:00:00+02:00,36.0,0.0,0.0,120.0,0.0
2022-03-04 10:00:00+02:00,16.0,0.0,0.0,196.0,0.0
2022-03-04 11:00:00+02:00,2.0,0.0,0.0,328.0,0.0
